Animal_ID,Named,DateTime_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type,Sex_upon_Intake,Age_upon_Intake,Breed,Color,DateTime_Outcome,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,Length_of_Stay,Wild,Younger_than_1_Intake
A769360,Y,2018-04-04 09:29:00,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Chihuahua Shorthair Mix,White,2018-04-18 14:14:00,Neutered Male,4.0,0.0,14,N,N
A772155,N,2018-05-15 12:28:00,Austin (TX),Stray,Normal,Cat,Intact Female,3.0,Siamese Mix,Other,2018-05-20 18:43:00,Intact Female,3.0,0.0,5,N,N
A737893,N,2016-11-06 12:41:00,Austin (TX),Stray,Normal,Dog,Intact Male,6.0,Dachshund Mix,Other,2016-11-11 10:36:00,Neutered Male,7.0,0.0,4,N,N
A716500,N,2015-11-20 11:10:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.019230769230769232,German Shepherd Mix,Other,2015-11-20 15:29:00,Intact Female,0.019230769230769232,0.0,0,N,Y
A727540,Y,2016-05-23 11:41:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever,Black/White,2016-05-27 17:00:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A745741,N,2017-03-23 10:18:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.010958904109589041,Domestic Shorthair,Black/White,2017-05-23 13:12:00,Neutered Male,0.16666666666666666,0.0,61,N,Y
A768332,Y,2018-03-17 12:56:00,Travis (TX),Stray,Injured,Dog,Intact Male,14.0,Miniature Poodle Mix,Other,2018-03-17 16:02:00,Intact Male,14.0,0.0,0,N,N
A524680,Y,2013-11-29 11:32:00,Austin (TX),Stray,Normal,Dog,Spayed Female,7.0,Other,White/Tan,2013-11-30 14:48:00,Spayed Female,7.0,0.0,1,N,N
A730539,Y,2016-07-06 11:40:00,Austin (TX),Stray,Injured,Cat,Neutered Male,2.0,Domestic Shorthair,Brown Tabby,2016-10-30 13:19:00,Neutered Male,2.0,0.0,116,N,N
A808833,Y,2019-11-14 12:16:00,Austin (TX),Stray,Normal,Dog,Spayed Female,2.0,Other,Black/White,2019-11-16 13:04:00,Spayed Female,2.0,0.0,2,N,N
A702739,Y,2015-05-17 12:43:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.4166666666666667,Other,Brown Brindle/White,2015-05-27 14:18:00,Spayed Female,0.5,0.0,10,N,Y
A765013,Y,2018-01-11 12:50:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Chihuahua Shorthair Mix,White/Tan,2018-01-13 16:05:00,Spayed Female,3.0,0.0,2,N,N
A715665,Y,2015-11-07 16:39:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Other,Brown/White,2015-11-09 16:30:00,Spayed Female,0.08333333333333333,0.0,1,N,Y
A666578,Y,2013-11-04 11:05:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3.0,Other,Brown,2013-11-04 14:32:00,Spayed Female,3.0,0.0,0,N,N
A746823,Y,2017-04-09 15:47:00,Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,German Shepherd Mix,Black/Brown,2017-04-12 12:27:00,Neutered Male,1.0,0.0,2,N,N
A691703,Y,2014-11-10 18:08:00,Leander (TX),Public Assist,Normal,Dog,Intact Male,1.0,Other,Black/White,2014-11-10 19:12:00,Intact Male,1.0,0.0,0,N,N
A677773,N,2014-04-29 11:56:00,Valle (TX),Stray,Normal,Cat,Intact Female,0.01643835616438356,Domestic Shorthair,Orange Tabby,2014-04-29 13:38:00,Intact Female,0.01643835616438356,0.0,0,N,Y
A697921,Y,2015-03-03 17:05:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1.0,Other,Black,2015-03-16 12:10:00,Spayed Female,1.0,0.0,12,N,N
A741822,Y,2017-01-09 15:47:00,Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Chihuahua Shorthair Mix,Black/White,2017-01-13 14:49:00,Neutered Male,3.0,0.0,3,N,N
A692492,N,2014-11-21 13:00:00,Manor (TX),Stray,Normal,Cat,Spayed Female,2.0,Domestic Medium Hair,Other,2014-11-30 14:00:00,Spayed Female,2.0,0.0,9,N,N
A679938,Y,2018-09-10 10:25:00,Austin (TX),Stray,Normal,Dog,Neutered Male,6.0,Chihuahua Shorthair Mix,Black/Tan,2018-09-18 16:42:00,Neutered Male,6.0,0.0,8,N,N
A767835,Y,2018-03-18 12:19:00,Austin (TX),Stray,Normal,Cat,Neutered Male,2.0,Domestic Shorthair,Other,2018-03-18 13:23:00,Neutered Male,2.0,0.0,0,N,N
A798563,Y,2019-06-27 00:00:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,0.08333333333333333,Other,Black/White,2019-06-27 14:44:00,Intact Male,0.08333333333333333,0.0,0,N,Y
A694032,N,2014-12-18 18:51:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Black,2014-12-21 19:09:00,Neutered Male,0.16666666666666666,0.0,3,N,Y
A805352,N,2019-09-25 17:58:00,Pflugerville (TX),Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,White/Orange Tabby,2019-09-30 16:29:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A800857,Y,2019-07-28 05:20:00,Travis (TX),Public Assist,Normal,Dog,Spayed Female,6.0,Other,Tricolor,2019-07-28 13:24:00,Spayed Female,6.0,0.0,0,N,N
A678365,N,2014-05-08 10:34:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Other,Black/White,2014-05-13 17:38:00,Spayed Female,0.25,0.0,5,N,Y
A692465,Y,2014-11-20 18:22:00,Austin (TX),Euthanasia Request,Sick,Dog,Intact Female,0.08333333333333333,Miniature Poodle Mix,Other,2014-11-20 18:48:00,Intact Female,0.08333333333333333,1.0,0,N,Y
A705723,Y,2016-07-22 11:00:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Other,Black/White,2016-07-23 15:31:00,Spayed Female,3.0,0.0,1,N,N
A714525,Y,2015-10-24 15:54:00,Austin (TX),Stray,Normal,Dog,Neutered Male,2.0,Other,Brown,2015-11-04 18:52:00,Neutered Male,2.0,0.0,11,N,N
A762644,Y,2017-11-22 12:08:00,Travis (TX),Stray,Injured,Dog,Intact Male,2.0,Pit Bull Mix,Black/White,2018-01-13 17:57:00,Neutered Male,2.0,0.0,52,N,N
A677489,N,2014-04-25 14:40:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Blue/White,2014-04-28 10:43:00,Intact Female,0.07692307692307693,0.0,2,N,Y
A695717,Y,2015-08-31 18:48:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,1.0,Pit Bull Mix,Black/White,2017-04-29 14:53:00,Neutered Male,3.0,0.0,130,N,N
A664557,Y,2014-11-22 13:12:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,1.0,Other,Black/White,2014-12-07 16:17:00,Spayed Female,1.0,0.0,15,N,N
A335182,Y,2014-01-02 07:52:00,Austin (TX),Stray,Normal,Dog,Spayed Female,10.0,Other,Other,2014-01-03 11:04:00,Spayed Female,10.0,0.0,1,N,N
A795453,N,2019-05-20 16:48:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Other,Other,2019-05-28 17:37:00,Neutered Male,0.16666666666666666,0.0,8,N,Y
A735004,Y,2016-09-16 17:43:00,Valle (TX),Stray,Normal,Dog,Intact Male,1.0,Other,White/Tan,2016-10-23 00:00:00,Neutered Male,1.0,0.0,36,N,N
A733626,N,2016-08-24 18:48:00,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Chihuahua Shorthair Mix,White/Chocolate,2016-08-27 14:47:00,Intact Male,4.0,0.0,2,N,N
A793870,N,2019-05-01 11:44:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.08333333333333333,Chihuahua Shorthair Mix,Black/Brown,2019-05-05 18:13:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A802622,N,2019-08-20 15:33:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,Blue Tabby,2019-09-22 14:31:00,Spayed Female,0.25,0.0,32,N,Y
A741286,Y,2016-12-30 13:17:00,Pflugerville (TX),Stray,Normal,Cat,Neutered Male,10.0,Domestic Shorthair,Other,2017-02-10 17:58:00,Neutered Male,10.0,0.0,42,N,N
A774106,Y,2018-06-10 13:18:00,Valle (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Other,2018-08-27 15:08:00,Spayed Female,0.25,0.0,78,N,Y
A803607,Y,2019-09-03 13:37:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.4166666666666667,Domestic Shorthair,Black/White,2019-09-09 18:17:00,Neutered Male,0.4166666666666667,0.0,6,N,Y
A729461,Y,2016-06-18 16:09:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2.0,Other,Black/White,2016-06-21 15:06:00,Spayed Female,2.0,0.0,2,N,N
A691105,Y,2014-10-30 10:27:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.75,Boxer Mix,Other,2014-11-14 18:07:00,Neutered Male,0.8333333333333334,0.0,15,N,Y
A799949,Y,2019-07-14 12:45:00,Manor (TX),Owner Surrender,Sick,Dog,Neutered Male,6.0,Pit Bull,White/Tan,2019-07-16 16:26:00,Neutered Male,6.0,1.0,2,N,N
A788374,Y,2019-02-01 13:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Brown/White,2019-02-14 17:10:00,Neutered Male,1.0,0.0,13,N,N
A678128,Y,2014-05-04 12:09:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Brown Tabby,2014-07-13 18:37:00,Spayed Female,0.25,0.0,70,N,Y
A664051,Y,2013-11-11 14:27:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1.0,Labrador Retriever Mix,White,2014-02-06 16:13:00,Spayed Female,1.0,0.0,87,N,N
A709461,Y,2015-08-09 13:34:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair Mix,Other,2015-09-27 15:11:00,Spayed Female,1.0,0.0,49,N,N
A683798,Y,2016-07-21 12:16:00,Austin (TX),Stray,Normal,Cat,Spayed Female,3.0,Domestic Medium Hair,Black/White,2016-10-18 10:55:00,Spayed Female,3.0,0.0,88,N,N
A679583,Y,2014-05-23 12:17:00,Austin (TX),Stray,Normal,Cat,Intact Female,4.0,Domestic Shorthair,Tortie,2014-05-29 19:08:00,Intact Female,4.0,0.0,6,N,N
A622877,Y,2019-09-21 11:00:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,7.0,Other,Other,2019-09-30 12:19:00,Neutered Male,7.0,0.0,9,N,N
A677707,N,2014-04-28 10:47:00,Austin (TX),Stray,Nursing,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,Blue Tabby,2014-04-28 14:53:00,Intact Male,0.07692307692307693,0.0,0,N,Y
A748245,Y,2017-05-01 11:29:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Chihuahua Shorthair Mix,Tan,2017-05-03 14:48:00,Intact Female,0.16666666666666666,0.0,2,N,Y
A773576,Y,2018-06-03 12:04:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Other,Tan,2018-06-05 17:46:00,Spayed Female,0.16666666666666666,0.0,2,N,Y
A702860,Y,2015-05-18 14:24:00,Austin (TX),Stray,Normal,Dog,Neutered Male,8.0,Miniature Poodle Mix,Black,2015-06-06 16:49:00,Neutered Male,8.0,0.0,19,N,N
A685764,Y,2014-08-12 11:41:00,Travis (TX),Stray,Normal,Dog,Intact Male,2.0,Labrador Retriever Mix,Black,2014-09-06 15:35:00,Neutered Male,2.0,0.0,25,N,N
A723581,Y,2016-04-03 14:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Australian Kelpie Mix,Tan,2016-04-07 17:29:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A682926,Y,2014-07-05 07:12:00,Travis (TX),Stray,Injured,Dog,Intact Male,3.0,Chihuahua Shorthair Mix,White/Tan,2014-07-07 17:19:00,Neutered Male,3.0,0.0,2,N,N
A693362,Y,2014-12-06 14:31:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Blue/White,2015-02-01 17:48:00,Spayed Female,0.16666666666666666,0.0,57,N,Y
A741640,Y,2017-01-05 13:14:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.5,Domestic Shorthair,Brown Tabby,2017-01-12 00:00:00,Spayed Female,0.5,0.0,6,N,Y
A672833,N,2014-02-17 15:44:00,Austin (TX),Wildlife,Sick,Raccoon,Unknown,1.0,Other,Black/Brown,2014-02-17 15:53:00,Unknown,1.0,1.0,0,Y,N
A714654,N,2015-10-26 13:45:00,Travis (TX),Stray,Normal,Dog,Spayed Female,8.0,Other,Black,2015-10-31 12:09:00,Spayed Female,8.0,0.0,4,N,N
A443738,Y,2015-07-04 10:51:00,Austin (TX),Stray,Normal,Dog,Spayed Female,9.0,Other,Other,2015-07-04 15:22:00,Spayed Female,9.0,0.0,0,N,N
A679941,N,2014-05-28 12:27:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair Mix,Other,2014-06-05 14:17:00,Neutered Male,1.0,0.0,8,N,N
A799015,N,2019-07-03 11:41:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Other,Black/Tan,2019-07-07 18:02:00,Neutered Male,1.0,0.0,4,N,N
A666757,Y,2013-11-06 17:06:00,Valle (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Other,White/Tan,2013-11-10 17:13:00,Neutered Male,0.3333333333333333,0.0,4,N,Y
A759346,Y,2017-09-30 16:58:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair,Orange Tabby,2017-10-21 10:54:00,Spayed Female,0.25,0.0,20,N,Y
A724441,Y,2016-04-17 16:03:00,Manor (TX),Stray,Injured,Dog,Intact Male,2.0,Labrador Retriever Mix,Black,2016-07-08 15:34:00,Neutered Male,2.0,0.0,81,N,N
A771043,Y,2018-05-01 12:57:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1.0,Other,White/Tan,2018-07-07 11:56:00,Spayed Female,1.0,0.0,66,N,N
A776373,Y,2018-07-12 14:24:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.09615384615384616,Domestic Shorthair,Brown Tabby/White,2018-08-18 14:47:00,Spayed Female,0.16666666666666666,0.0,37,N,Y
A683279,N,2014-07-08 17:20:00,Travis (TX),Stray,Nursing,Cat,Intact Male,0.0576923076923077,Domestic Shorthair,Black,2014-07-08 18:41:00,Intact Male,0.0576923076923077,0.0,0,N,Y
A692235,Y,2014-11-17 11:13:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,White/Orange Tabby,2014-12-13 17:34:00,Neutered Male,0.16666666666666666,0.0,26,N,Y
A773931,Y,2018-06-07 15:19:00,Manor (TX),Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,Torbie,2018-07-08 18:15:00,Spayed Female,2.0,0.0,31,N,N
A750467,Y,2017-05-27 13:47:00,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Chihuahua Shorthair Mix,Other,2017-05-31 17:57:00,Spayed Female,4.0,0.0,4,N,N
A607903,Y,2017-05-19 12:20:00,Austin (TX),Owner Surrender,Injured,Dog,Spayed Female,6.0,Other,Other,2017-08-19 10:15:00,Spayed Female,6.0,0.0,91,N,N
A799127,N,2019-07-05 12:41:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Other,Other,2019-07-21 13:17:00,Spayed Female,0.08333333333333333,0.0,16,N,Y
A693005,Y,2014-11-29 18:38:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Boxer Mix,Brown,2014-12-01 18:30:00,Neutered Male,1.0,0.0,1,N,N
A779992,Y,2018-09-08 09:18:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Yorkshire Terrier Mix,Other,2018-09-08 17:31:00,Intact Male,1.0,0.0,0,N,N
A698248,Y,2015-11-01 12:43:00,Austin (TX),Stray,Normal,Dog,Neutered Male,8.0,Labrador Retriever Mix,Brown,2015-11-01 13:39:00,Neutered Male,8.0,0.0,0,N,N
A700562,Y,2015-04-16 10:15:00,Austin (TX),Stray,Injured,Cat,Spayed Female,2.0,Domestic Shorthair,Calico,2015-04-16 18:02:00,Spayed Female,2.0,0.0,0,N,N
A699399,Y,2015-03-26 19:32:00,Austin (TX),Public Assist,Normal,Cat,Spayed Female,1.0,Domestic Shorthair,Torbie,2015-03-27 11:15:00,Spayed Female,2.0,0.0,0,N,N
A689760,Y,2014-10-09 12:14:00,Austin (TX),Stray,Normal,Dog,Spayed Female,6.0,Labrador Retriever Mix,Brown/White,2014-10-12 18:13:00,Spayed Female,7.0,0.0,3,N,N
A795239,N,2019-05-18 12:03:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair,Orange Tabby,2019-05-26 16:31:00,Neutered Male,0.16666666666666666,0.0,8,N,Y
A713345,N,2015-10-05 18:04:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Medium Hair,Other,2016-01-15 12:04:00,Neutered Male,0.3333333333333333,0.0,101,N,Y
A806954,N,2019-10-18 14:21:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.0576923076923077,Domestic Shorthair,Black,2019-10-18 16:58:00,Intact Male,0.0576923076923077,0.0,0,N,Y
A751776,Y,2017-06-12 16:22:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.25,Domestic Shorthair,Black,2017-06-17 13:41:00,Neutered Male,0.25,0.0,4,N,Y
A681242,N,2014-06-14 11:19:00,Travis (TX),Stray,Normal,Cat,Intact Female,0.0576923076923077,Domestic Shorthair,Calico,2014-06-14 12:45:00,Intact Female,0.0576923076923077,0.0,0,N,Y
A683650,Y,2014-10-23 11:19:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,2.0,Other,Other,2014-10-26 14:23:00,Neutered Male,2.0,0.0,3,N,N
A773776,N,2018-06-05 13:05:00,Manor (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Other,Black/Tan,2018-06-11 18:52:00,Neutered Male,0.4166666666666667,0.0,6,N,Y
A798952,Y,2019-07-02 13:00:00,Pflugerville (TX),Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair,Calico,2019-08-23 13:31:00,Spayed Female,2.0,0.0,52,N,N
A729565,N,2016-06-20 12:54:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Other,2016-06-24 17:04:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A739197,Y,2016-11-29 11:17:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,White/Chocolate,2016-12-28 17:22:00,Spayed Female,1.0,0.0,29,N,N
A784565,N,2018-11-16 16:04:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Shorthair,Other,2018-11-23 13:15:00,Spayed Female,0.16666666666666666,0.0,6,N,Y
A787413,N,2019-01-12 15:41:00,Austin (TX),Stray,Normal,Dog,Intact Female,4.0,Other,Tan,2019-01-19 17:16:00,Spayed Female,4.0,0.0,7,N,N
A746036,N,2017-03-28 11:49:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair,Blue Tabby,2017-03-28 12:58:00,Intact Female,0.038461538461538464,0.0,0,N,Y
A793610,N,2019-04-27 00:00:00,Travis (TX),Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair,Brown Tabby,2019-04-27 13:05:00,Unknown,0.019230769230769232,0.0,0,N,Y
A749152,N,2017-05-11 15:13:00,Austin (TX),Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair,Brown Tabby,2017-05-11 18:32:00,Unknown,0.019230769230769232,0.0,0,N,Y
A668255,Y,2013-11-30 18:06:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Brown Brindle/White,2013-12-02 17:45:00,Neutered Male,2.0,0.0,1,N,N
A704384,Y,2015-06-04 11:13:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Brown Tabby,2015-06-24 13:10:00,Neutered Male,0.16666666666666666,0.0,20,N,Y
A721356,Y,2016-02-25 18:17:00,Austin (TX),Stray,Normal,Dog,Intact Female,5.0,Other,Black/White,2016-03-11 13:27:00,Spayed Female,5.0,0.0,14,N,N
A758151,Y,2017-09-22 11:29:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1.0,Pit Bull Mix,White,2019-09-15 11:08:00,Neutered Male,3.0,0.0,130,N,N
A765118,N,2018-01-13 12:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Black/White,2018-01-18 12:41:00,Intact Male,2.0,0.0,4,N,N
A779389,Y,2018-08-31 11:02:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Labrador Retriever Mix,Black,2018-09-04 13:06:00,Intact Male,0.16666666666666666,0.0,4,N,Y
A710645,N,2015-08-25 15:59:00,Austin (TX),Stray,Injured,Ringtail,Unknown,1.0,Other,Other,2015-08-26 00:00:00,Unknown,1.0,0.0,0,N,N
A781287,Y,2018-09-26 18:46:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Labrador Retriever Mix,White/Tan,2018-09-30 16:43:00,Spayed Female,0.25,0.0,3,N,Y
A737374,Y,2019-11-26 12:10:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,16.0,Other,Brown,2019-12-03 15:01:00,Intact Male,16.0,0.0,7,N,N
A729106,N,2016-06-13 16:22:00,Austin (TX),Public Assist,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,Blue,2016-06-23 16:39:00,Intact Male,0.08333333333333333,0.0,10,N,Y
A664274,Y,2013-10-01 13:48:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,8.0,Other,Other,2013-10-11 15:29:00,Spayed Female,8.0,0.0,10,N,N
A768236,Y,2018-03-15 14:37:00,Austin (TX),Stray,Injured,Dog,Intact Male,10.0,Chihuahua Shorthair Mix,Black,2018-03-19 12:09:00,Intact Male,10.0,0.0,3,N,N
A764292,Y,2017-12-27 12:30:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.25,Labrador Retriever Mix,Black,2017-12-29 17:09:00,Neutered Male,0.25,0.0,2,N,Y
A707640,Y,2015-07-15 14:34:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Other,Tricolor,2015-07-16 16:55:00,Intact Male,2.0,0.0,1,N,N
A687918,Y,2014-09-12 08:01:00,Austin (TX),Stray,Sick,Cat,Intact Male,0.07692307692307693,Domestic Longhair,Black,2014-12-07 18:13:00,Neutered Male,0.25,0.0,86,N,Y
A704960,Y,2015-06-11 12:24:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Other,Brown/White,2015-06-15 17:02:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A736976,Y,2016-10-20 13:14:00,Manor (TX),Stray,Normal,Dog,Spayed Female,2.0,Labrador Retriever Mix,Black,2016-10-25 16:39:00,Spayed Female,2.0,0.0,5,N,N
A708276,Y,2015-07-25 11:28:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Black,2015-08-16 16:40:00,Intact Male,0.16666666666666666,0.0,22,N,Y
A787303,Y,2019-01-10 18:41:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.6666666666666666,Other,Tan,2019-01-17 18:56:00,Intact Female,0.6666666666666666,0.0,7,N,Y
A765297,Y,2018-01-17 12:09:00,Valle (TX),Stray,Normal,Dog,Spayed Female,4.0,Miniature Poodle Mix,White,2018-01-19 18:50:00,Spayed Female,4.0,0.0,2,N,N
A752421,N,2017-06-22 11:02:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Brown,2017-06-26 12:48:00,Intact Male,0.16666666666666666,0.0,4,N,Y
A789600,N,2019-02-24 13:14:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Chihuahua Shorthair Mix,White,2019-02-28 17:51:00,Spayed Female,0.08333333333333333,0.0,4,N,Y
A684893,Y,2014-07-31 13:46:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3.0,German Shepherd Mix,Black/Brown,2014-08-08 11:59:00,Spayed Female,3.0,0.0,7,N,N
A782028,N,2018-10-09 18:04:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,Blue/White,2018-10-15 18:29:00,Neutered Male,0.16666666666666666,0.0,6,N,Y
A737190,Y,2016-10-23 15:20:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Other,Other,2016-11-14 18:19:00,Spayed Female,0.16666666666666666,0.0,22,N,Y
A757907,Y,2017-09-08 12:12:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2.0,Other,Black,2017-09-09 19:00:00,Neutered Male,2.0,0.0,1,N,N
A733645,Y,2016-08-25 11:37:00,Outside Jurisdiction,Owner Surrender,Normal,Cat,Intact Female,0.019230769230769232,Domestic Shorthair,Torbie,2016-12-09 14:15:00,Spayed Female,0.25,0.0,106,N,Y
A569886,Y,2014-05-08 15:01:00,Austin (TX),Stray,Normal,Dog,Spayed Female,6.0,Other,Black/Tan,2014-05-09 12:00:00,Spayed Female,6.0,0.0,0,N,N
A748894,N,2017-05-08 12:58:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.00821917808219178,Domestic Shorthair,White/Orange Tabby,2017-05-08 15:52:00,Intact Female,0.00821917808219178,0.0,0,N,Y
A748045,N,2017-04-28 11:16:00,Austin (TX),Stray,Normal,Rat,Intact Female,1.0,Other,White,2017-04-29 13:21:00,Intact Female,1.0,0.0,1,N,N
A808401,N,2019-11-08 13:10:00,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Domestic Medium Hair,Orange Tabby,2019-11-12 10:19:00,Unknown,1.0,0.0,3,N,N
A690158,N,2014-10-15 12:11:00,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Blue,2014-10-20 09:00:00,Intact Male,1.0,0.0,4,N,N
A711910,Y,2016-09-23 13:16:00,Austin (TX),Stray,Normal,Dog,Spayed Female,9.0,Other,Other,2016-09-23 18:43:00,Spayed Female,9.0,0.0,0,N,N
A776402,Y,2019-02-11 12:53:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,0.9166666666666666,Australian Kelpie Mix,Black/Tan,2019-02-20 17:57:00,Spayed Female,0.9166666666666666,0.0,9,N,Y
A726178,N,2016-05-07 13:22:00,Travis (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Medium Hair,Orange Tabby,2016-06-27 16:55:00,Spayed Female,0.16666666666666666,0.0,51,N,Y
A711692,N,2015-09-11 07:21:00,Austin (TX),Stray,Nursing,Cat,Intact Male,0.0027397260273972607,Domestic Shorthair,Other,2015-09-11 12:40:00,Intact Male,0.0027397260273972607,0.0,0,N,Y
A752106,Y,2017-06-18 11:04:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.5833333333333334,Other,Other,2017-06-25 17:11:00,Neutered Male,0.5833333333333334,0.0,7,N,Y
